,comment,label
448,"Zarówno Ariel, jak i Ariel Color czyszczą w temperaturze 30 ° C. Nawet ciężkie plamy wychodzą bez wstępnego czyszczenia; Białe pranie pozostaje białe przez długi czas. Często jestem pytany, czy moje pranie pachnie tak dobrze i jakiego proszku do prania używam. Rekomendacja 120%.",False
449,"To fajny produktBardzo go lubię, polecam wszystkim",False
450,"Ariel jest jednym z najlepszych detergentów No.1. Nie tylko świetny, ale czuje się czysty i wspaniały, prawie nie wymaga prasowania.",False
451,"Dobry detergent, ale z 22 ct na pranie również nie jest tanim domem. Przy temperaturze 30°C obiecuje się więcej niż robi, ale lepiej niż w przypadku innych detergentów.",False
452,"Ariel jest świetnym detergentem, kiedyś używał innego detergentu, nie zbliżył się do Ariel. Odkąd pojawił się nasz syn, używamy Ariel tylko z wyczuciem. Nawet płaska marchewka wychodzi bez wysiłku bez przetwarzania, a pranie świeci.",False
453,"Jestem zadowolony z ariel, nawet za granicą też go używam",False
454,"Po prostu najlepszy detergent, pranie jest naprawdę super czyste, usuwanie plam jest świetne, a zapach jest również bardzo dobry. Niestety, nie jest to tak tanie. Niemniej jednak gorąco polecam. !!!!!",False
455,"Klasyki detergentów i zapachów i pielęgnacji bez zmian bezkonkurencyjne w porównaniu, niestety również z odpowiednią dodatkową ceną",False
456,"Przę z Ariel od bardzo dawna i zawsze .bin byłem bardzo zadowolony z prania results.At momencie, gdy uważam, że bardzo dobre wyniki prania w niskich temperaturach i w krótkim programie są bardzo dobre.",False
457,"bardzo dobra wydajność czyszczenia wszystkich plam, przyjemny zapach prania",False
458,"Muszę powiedzieć, że na początku byłem bardzo sceptyczny. Ze względu na niskie temperatury prania, ale jestem w pełni przekonany. Tak trzymaj",False
459,"Dla mnie Ariel jest najlepszym detergentem, jaki znam.cena może być nieco niższa, ale to prawdopodobnie już się nie stanie. Zawsze lubię polecać Ariel!",False
460,Super produkt czyści klasę w niskiej temperaturze i bez śladu szarej mgły,False
461,"Biorę Ariel regularnie, dobre pranie, trochę drogie.",False
462,"Super wydajność prania, łatwa ekonomiczna aplikacja, usuwa wszystkie plamy w 30 stopniach świetny wynik",False
463,"Wydajność prania Ariel jest w porządku. Zapach jest dobry. Jednak nie będzie mnie już stać na Ariel (nawet z kuponem). W nowym opakowaniu prawie nic nie zostało!! Przerobiony, muszę wlać około 37 cnt na cykl prania jako proszek do prania do mojej pralki ...",False
464,"Zawsze korzystaliśmy z Ariel i jesteśmy przekonani pod każdym względem, że zmiana nigdy nie była warta zachodu i teraz nie wchodzi w rachubę",False
465,"Używam Ariel od lat i nie mogę wymyślić żadnego innego wytrzymałego detergentu. Ariel ma wysoką moc czyszczenia, a także bardzo przyjemny zapach. Gorąco polecam Ariel.",False
466,"Dobry produkt, lubię go używać do moich ubrań roboczych, które ociekają tłuszczem. W przypadku białej odzieży biel również została zachowana przez długi czas.",False
467,"Bardzo dobry detergent, łatwe dozowanie i świetna wydajność prania",False
468,"Najlepszym kolorowym detergentem, którego często używam, jest Bunt Fein. Dżinsy lub ciemne ubrania, wszystko staje się czyste nawet w niskich temperaturach i pachnie przyjemnie nawet podczas noszenia.",False
469,"Produkt spełnia moje oczekiwania, szczególnie jest pakowany w karton",False
470,Super moc prania i przyjemny zapach. Kupię go ponownie.,False
471,"Dla mnie najlepszy kolorowy detergent, jaki miałem do tej pory. Był fanem płynnych detergentów przez długi czas, dopóki nie spróbowałem tego. Zapach trwa, kolory trwają... Jestem po prostu przekonany i trzymam się tego proszku do prania",False
472,"Wyprostuj dobrze, sprawia, że pranie jest czyste i czyste, opakowanie ma odpowiedni rozmiar!",False
473,Kupuję go raz za razem! Pranie będzie dokładnie czyste,False
474,"Ariel zatrzymuje się. Istnieje już od bardzo dawna. Dzięki temu UrOmi już się umyło, że tak powiem. Po prostu zauważasz różnicę w stosunku do produktów bez nazwy po praniu. Naszym zdaniem Ariel Color pierze trochę lepiej niż Persil",False
475,"Dobry produkt, białe pranie bez zasłony. Gorąco polecam",False
476,Bardzo dobry zapach i doskonałe pranie. Jestem bardzo zadowolony.,False
477,"Pachnie dobrze, a efekt prania jest idealny.  Najlepszy kolorowy detergent kiedykolwiek.",False
478,Używam tego detergentu głównie do prania 60° (zwłaszcza ręczników. Zapach jest nieco intensywny. Poza tym jestem bardzo zadowolony.,False
479,"Bardzo dobry detergent w niskich temperaturach ładne czyste pranie, ładnie pachnie i utrzymuje się przez długi czas, polecam wszystkim",False
480,Przyjemny zapach. Zapewniona jest również ochrona koloru. Używam detergentu od lat i jestem bardzo zadowolony. Większość plam wychodzi bez pozostawiania pozostałości.,False
481,"Pranie pachnie wspaniale, a nawet ciężkie plamy wychodzą prosto",False
482,"Detergent pachnie dobrze i pierze się czysto, tak jak powinien to zrobić detergent",False
483,"Również tutaj, podobnie jak w przypadku wytrzymałego detergentu, pranie ubrań zajmuje lata i zawsze jest zadowolony.",False
484,Produkt Finse I shreef dobrze. Kup to jeszcze raz. Proszek jest również dobry dla mojej maszyny Miele.,False
485,"Produkt czyści się starannie, pachnie przez długi czas po praniu, zawsze dostanę go ponownie.",False
486,"Nie jestem fanką proszku do prania, uwielbiam czapki lub płyn, ale jest całkiem dobry, pachnie przyjemnie i całkiem dobrze się myje",False
487,Dzięki tym ekonomicznym detergentom można usunąć prawie wszystkie plamy bez wstępnej negocjacji. Zapach jest subtelny i nie natrętny.,False
488,"Produkt w pełni spełnia moje oczekiwania, używam go od wielu lat",False
489,"Dobrze się myje, ładnie pachnie. To tylko proszek do prania.",False
490,"Wszystko jest w porządku, po prostu kup ten jeden detergent.",False
491,"Przyjmuję go na przemian od wielu lat. Pierzy doskonale, nie plami, sprawia, że pranie błyszczy, a po praniu uczucie miękkości.",False
492,Kupuję produkt od jakiegoś czasu i kupię go ponownie. Jestem bardzo zadowolony.,False
493,"Fakt, że używam tego produktu od ponad 11 lat, mówi wiele. Zawsze świeże i czyste pranie....",False
494,Uwielbiam ten zapach. Moje pranie jest zawsze czyste!,False
495,Niestety produkt nie spełnił moich oczekiwań,False
496,"Jak można się spodziewać po Ariel, pranie będzie czyste i pachnie bardzo dobrze!",False
497,"Niedawno zaczęłam kupować Ariel, jestem w pełni zadowolona, nie potrzebujesz już płynu do płukania tkanin, pachnie bardzo dobrze.",False
498,"Entuzjastycznie nastawiony do tego proszku, usuwa plamy wszystkie, jestem zachwycony i pachnie cudownie nawet po suszarce Pure fresh.",False
499,"W poszukiwaniu detergentu o długotrwałym zapachu w końcu trafiłem na Ariel. Zapach jest taki, jak kiedyś u babci. Pranie po prostu pachnie świeżo przez cały dzień, a Ty czujesz się podwójnie czysty.",False
500,Produkt jest po prostu dobry i spełnia moje oczekiwania pod każdym względem,False
501,Bardzo lubimy detergent. Świetnie nadaje się do kolorowego prania.,False
502,"Sprawia, że czysty, dotrzymuje tego, co obiecuje, bez nieprzyjemnego zapachu",False
503,Używam detergentu od bardzo dawna i jestem bardzo zadowolony,False
504,Używam Ariel od dziesięcioleci i jestem bardzo zadowolony z produktu.,False
505,"Super produktywny, trwalszy zapach, po prostu go uwielbiam",False
506,Zawsze kupuję ten dla naszej rodziny! Pranie jest super czyste i zachowuje kolor!,False
507,Znacznie lepszy niż całe kapsułki i płynny detergent,False
508,Jestem zadowolony z efektu i zapachu. Pranie będzie ładne i czyste.,False
509,"Bardzo ekonomiczny i bardzo dobrze się czyści, a ponadto dobrze pachnie.",False
510,"Kostka do mycia jest dobra, ale zapach jest katastrofalny! Kiedyś był to mój ulubiony detergent z zapachu!  Niestety już nie",False
511,Kupię ten proszek do prania jeszcze raz świetny produkt,False
512,"Zawsze używałem płynnego detergentu do kolorowego prania, nigdy więcej. Proszek jest po prostu świetny, moje pranie jest znacznie czystsze i pachnie świetnie. Gorąco polecam",False
513,Brak reakcji alergicznych i doskonale oczyszcza.,False
514,Używam detergentu od ponad 5 lat. Moje pranie jest zawsze bardzo przyjemnie świeże i czyste.,False
515,"Brak pozostałości na praniu, dobrze tolerowany, bardzo dobry zapach",False
516,"Detergent jest nadal dobry z powodu wydajności prania, ale dlaczego u licha zapach został zmieniony na lata. Jestem bardzo niezadowolony z nowego zapachu!",False
517,"Kolory są zachowane, plamy nie; Zapach jest również bardzo przyjemny.",False
518,Kupię produkt ponownie w dowolnym momencie. Jestem jego fanem.,False
519,Pranie jest czyste i ładnie pachnie. Czy wszystko z tobą ok.,False
520,"Długo szukałem odpowiedniego detergentu. Albo w pralce były pozostałości, pranie pachniało zabawnie, albo wynik prania nie był przekonujący. Z detergentem Ariel Color Detergent czas się skończył. Gorąco polecam!",False
521,"Lubię go używać. Pachnie dobrze, a pranie staje się czyste",False
522,Moje pranie jest czyste Pachnie całkowicie przyjemnie Kupię to ponownie i ponownie,False
523,"Pozwala to usunąć najbardziej uporczywe plamy, a także pachnie świetnie!",False
524,"Zdobądź wszystko czyste bez wstępnej obróbki, nawet zabezpieczenie przed dziećmi.",False
525,"Minęły wieki, odkąd Ariel wpadł na zły pomysł zmiany zapachu, to wciąż wstyd! Niestety, ten proszek do prania śmierdzi!",False
526,"Sprawia, że wszystko powinno być super czyste, a pranie pachnie cudownie świeżo.",False
527,"Co jeszcze można napisać.  Po prostu TOP!! To wszystko, czego potrzebujesz do kolorowego prania.",False
528,"Ogólnie jednak oceniamy wydajność prania detergentu Ariel jako ""dobrą"". Tylko plamy, takie jak olej silnikowy i szminka, były nadal wyraźnie widoczne w teście prania po praniu w temperaturze 60 stopni zarówno na tkaninach bawełnianych, jak i mieszanych",False
529,"Zawsze lubię go kupować za wszystko, co kolorowe !!!",False
530,"Czyste pranie, przyjemny zapach spełnia nasze oczekiwania",False
531,Od lat ulubieniec wśród kolorowych detergentów! Zapach i wydajność prania Top!,False
532,"Kupuję go wielokrotnie, ponieważ ma najlepszą jakość również tani cena",False
533,"To jedyny detergent, który sprawia, że moje pranie ładnie pachnie.",False
534,"pachnie fantastycznie, pierze się do czysta i bardzo się cieszę, że wybrałem ten produkt, po długiej przerwie",False
535,Lubię myć się z Arielką. Uwielbiam ten zapach. A pranie błyszczy.,False
536,Lubię używać produktu do dżinsów. Usuwa super plamy.,False
537,Ten produkt spełnia moje oczekiwania pod każdym względem mogę tylko polecić.,False
538,"Bardzo się cieszę, że mogę kupić ten produkt i mogę go polecić!",False
539,"Robi to, co powinien: pierze się w większości czysto, a kolory pozostają w porządku.",False
540,Używam go od lat i nie mogę powiedzieć nic negatywnego .. Mój syn jako alergik świetnie to toleruje,False
541,"Zapach jest świeży, ale niezbyt nachalny, plamy wychodzą bez żadnych problemów, a kolory są zachowane.",False
542,Utrzymuje jasność i usuwa zwykłe plamy nawet bez dodatkowych środków. W przypadku zaschniętych i uporczywych plam konieczne są jednak dalsze środki zaradcze.,False
543,Spełnia wszystkie oczekiwania jakie mam i pachnie świetnie,False
544,Tytuł mówi wszystko! Używam detergentu od dłuższego czasu i jestem z niego bardzo zadowolony!,False
545,"Dla nas żaden inny detergent nie jest wykluczony, Ariel ma najlepszą wydajność prania, sprawia, że kolory błyszczą i po prostu dobrze pachną",False
546,Super moc prania i przyjemny świeży zapach. Kupię go ponownie.,False
547,Używam detergentu od ponad 15 lat i jestem bardzo zadowolony.,False
548,"Kupuję tylko Ariel, nigdy nie kupię innych produktów, które pachną ubraniami tak dobrze i długo",False
549,"Myję tylko proszkiem Ariel. Wszystko staje się czyste, pachnie świeżo i nie pozostawia śladów.",False
550,"Niestety, pranie kolorowego detergentu nie pachnie tak pysznie jak wytrzymały detergent Ariel.  Ma taki stęchły mokry zapach prania w następstwie. Nie mam go z innymi detergentami ani tym na białe od Ariel. Przestrzegano instrukcji dawkowania.",False
551,"Przyjemny, niezbyt silnie pachnący zapach świeżego prania! Można dozować oszczędnie! Bardzo dobra wydajność prania! I tak w kółko!",False
552,"Lubię go używać, pranie okazuje się super czyste i ładnie pachnie!",False
553,Produkt pachnie dobrze i usuwa plamy bez wstępnej obróbki.,False
554,"Produkt w pełni spełnia moje oczekiwania, jest wart swojej ceny i kupuję go ponownie. Super efekt prania!",False
555,Pra się czyście i ma przyjemnie subtelny zapach prania.,False
556,Jestem bardzo zadowolony z Ariel Color i używam go od dłuższego czasu!,False
557,Usuwa nawet najgorsze plamy bez wstępnego czyszczenia.,False
558,"Uwielbiam ten detergent, czyści naprawdę dokładnie, więc nie potrzebujesz odplamiacza, z wyjątkiem trudnych plam.  Ale mogę również tolerować kilka detergentów na skórze. Przekazuję to naprawdę dobrze, pachnie przyjemnie i kupiłbym go wielokrotnie.",False
559,"Najlepszy detergent ze wszystkich. Próbowaliśmy tak wielu i jest jedyna rzecz, która naprawdę przekonała.",False
560,Używam tego detergentu do kolorowych rzeczy od lat. Dla mnie nie ma lepszego,False
561,"Detergent Ariel jest bardzo dobry, dobrze się pierze, a także dobrze pachnie",False
562,Produkt w pełni spełnia moje oczekiwania,False
563,"Używam Ariel Color od wielu lat i wciąż jestem przekonany. Pranie będzie czyste i będzie przyjemnie pachnieć.   Denerwują mnie te ciągłe błazenady ze strony P&G z nową wielkością opakowania... Więc i tutaj, oczywiście również z nową ceną.",False
564,Ten produkt przekonał mnie.kupiłbym go ponownie.,False
565,"Zawsze z dobrymi wynikami, zawsze ""pełnymi"", dobrymi i więcej niż zadowalającymi",False
566,Jestem z niego bardzo zadowolony od wielu lat. Zawsze polecam.,False
567,Dla mnie najlepszy detergent od lat! Mogę tylko polecić.,False
568,"Próbowałem również innych detergentów kolorowych i doświadczyłem, że proszek Ariel Color jest dla mnie najbardziej odpowiedni.",False
569,Produkt spełnia swoje zadanie. Chętnie kupię go ponownie.,False
570,"Stosunek ceny do wydajności bardzo dobry, kiedyś częściej zmieniałem produkty. Teraz kupuj tylko Ariel, czy to w proszku, czy w płynnym detergencie",False
571,"Spełnia moje oczekiwania, wydajność prania świetna, świetny zapach!",False
572,"Jest to detergent, który jest nieco droższy niż produkt NoName, ale jest wart swojej ceny.",False
573,"Nie lubię żadnego innego detergentu, uwielbiam Ariel, który czyści pranie i sprawia, że kolory błyszczą. Cena i wydajność top",False
574,Produkt spełnia moje oczekiwania !! Kupowałbym raz za razem,False
575,W porządku. Jestem dobry.................................,False
576,"Od lat mój numer 1 dla kolorowego prania.Mocny, przyjazny dla kolorów i ekonomiczny. Raz za razem z przyjemnością",False
577,"W przeciwieństwie do innych proszków do prania, ten wydziela bardzo silny zapach, jak słodkie perfumy. Nie dla mnie.",False
578,"Jestem bardzo zadowolony! Spełnia wszystkie oczekiwania i myślę, że zapach jest naprawdę dobry 🥰",False
579,"Zawsze chętnie kupujemy i dostarczamy nasze opakowania zbiorcze detergentów Ariel na rynek DM w pobliżu nas, a to idzie szybko i zawsze taniej niż wszystkie inne oferty. Będziemy tam zamawiać wielokrotnie. Kocham DM",False
580,Kupuję detergent od lat i jestem bardziej niż zachwycony.,False
581,Doskonale pierze się nawet przy niskich dawkach,False
582,"Produkt spełnia moje oczekiwania pod każdym względem, chętnie kupię go ponownie,,,",False
583,Doskonałe wyniki prania i czystości.  Idealny dla dużej rodziny,False
584,"Uwielbiam Ariel, zawsze używaną. W przeciwnym razie zawsze w płynie, ale kiedy musiałem kupić nową maszynę, poradzono mi, aby sproszkować. Jest naprawdę świetny, świetnie się rozpuszcza, nie pozostawia śladów",False
585,Dobra wydajność prania. Bardzo dobra kompatybilność ze skórą. Odpowiedni dla alergików. Potrzebujesz tylko odrobiny proszku do prania na pranie. Absolutnie polecam.,False
586,"Tutaj z 7 osobami jest dużo prania. Używam detergentu Ariel od 18 lat. Plamy wychodzą, pranie pachnie dobrze. Kolory są zachowywane. Jestem w pełni zadowolony",False
587,Pachnie też tak dobrze... i wszystko będzie super czyste!,False
588,Ulubiony detergent raz po raz kupuję tylko to,False
589,"Robi to, co powinien. Pranie będzie czyste i ma przyjemny zapach.",False
590,"Kupuję tylko detergenty Ariel, ponieważ zapewniają najlepsze efekty w tej cenie.",False
591,Przyjemny zapach i dobra wydajność prania. Cena w porządku,False
592,"Wielki! Bardzo dobra cena, dobra ilość, dostawa była również szybka",False
593,"Najlepszy detergent jest bardzo, bardzo zadowolony",False
594,Produkt spełnia moje oczekiwania pod każdym względem,False
595,Pachnie świetnie i czyści! Kupiłbym produkt ponownie,False
596,"Myje super czyste i ma wspaniały zapach, pomimo wrażliwej skóry nie wystąpiła reakcja alergiczna, swędzenie / zaczerwienienie itp.",False
597,Dobry zapach i nieskazitelne usuwanie plam.,False
598,"Zapach jest świetny i robi to, co powinien. Wyczyść rekomendację zakupu",False
599,Dostaję prawie wszystkie plamy z ubrań dziecięcych. I nic nie blaknie w kolorze.,False
600,Świetna cena za doskonałą wydajność praniaTrochę nieporęczny podczas porcjowania,False
601,"Cieszę się, że mogę go ponownie kupić. To jest naprawdę, naprawdę piękne",False
602,Bardzo lubiane czyste ceny i szybkie plamy,False
603,"DO GÓRY!! Nigdy więcej butelek i plastikowych toreb, świetnie!",False
604,Poczekam jeszcze raz na ofertę zakupu,False
605,Lubię się nim myć raz za razem. I pachnie też świetnie.,False
606,Produkt naprawdę mnie prześcignął! Wszystkie nieprzyjemne zapachy z prania zniknęły i pachnie bardzo świeżo! Wszystko będzie super czyste,False
607,"Kupujemy od lat, po prostu pachnie ładnie i czysto i czyści świetnie!",False
608,Produkt spełnia moje oczekiwania... Po prostu super dobry ...,False
609,"Używam tego detergentu od wieczności i zawsze jestem bardzo zadowolony. Pranie będzie czyste, proszek można dobrze dozować.",False
610,"Wynik prania i zapach po prostu świetnie, tylko zalecane",False
611,Produkt spełnia moje oczekiwania pod każdym względem,False
612,"To jedyny detergent, który spełnił wszystkie moje oczekiwania! Wszystko staje się naprawdę czyste i nie potrzebuję już płynu do płukania tkanin, ponieważ świeżość prania trwa i trwa! Nic",False
613,Dla mnie jest tylko Ariel. Uwielbiam zapach Ariel i jestem całkowicie zadowolony z wydajności prania.,False
614,"Po wielu próbach i błędach, od tanich do drogich detergentów. Gdzie kilka również wywołało we mnie alergię lub po prostu nie przemawiało do mnie. Żaden z nich nie przekonał mnie tak bardzo jak Ariel. Pierze czysto, ładnie pachnie i jest od lat.",False
615,"Subtelny zapach, niezawodnie usuwa nawet uporczywe plamy i trochę plastiku!",False
616,"Dla nas nie ma lepszego detergentu, kup go ponownie i ponownie",False
617,Dokładnie zgodnie z oczekiwaniami. Znajomi polecili produkt!,False
618,"Produkt spełnia moje oczekiwania i zdecydowanie polecam i kupię,",False
619,"Odkąd wybrałem Atriel, lepiej usuwam plamy, a pranie pachnie ładnie i świeżo.",False
620,"Zgodnie z oczekiwaniami, bardzo dobrze. Dobrze czyści i utrzymuje się przez długi czas bez twardnienia",False
621,Kocham dash,False
622,"Wciąż znam to z dzieciństwa. Kiedyś było dobrze i jest do dziś.kto potrzebuje detergentu, który wrzucasz do maszyny jak piłkę? Jest ekonomiczny, czyści, łatwy w portfelu i oszczędza odpady z tworzyw sztucznych.",False
623,"Podobnie jak w przypadku jakości ommo, nie jest to profesjonalna kreska, nie oczekuj jakości Ariel. Wykonuje swoją pracę i ładnie pachnie.",False
624,"Niestety, nie jest dobrze. Pranie pachnie naprawdę źle po praniu, całkowicie stęchłe i nie, to nie moja pralka! Mam wytrzymały detergent innej marki i zawsze pachnie świeżo. Szkoda naprawdę, nie mogę tego polecić.",False
625,"Mam wrażenie, że coś zmieniłem w kompozycji, zapach jest nadal świetny",False
626,Wszystko idealne,False
627,"Normalna kreska, krumu nie jest naprawdę silny",False
628,.. Nie pachnie tak bardzo.,False
629,"Absolutnie ulubiony proszek do prania, przyjemny, wspaniały zapach, który utrzymuje się przez długi czas.",False
630,"Więc jestem zachwycony! W przypadku moich poprzednich detergentów zawsze musiałem zacząć mozolnie zeskrobywać proszek z pudełka w połowie. Nie jest zbrylany ani klejony do końca, a pranie jest również czyste 1A. Nie mogę znaleźć niczego, na co mógłbym narzekać.",False
631,Super szybka dostawa towarów jest OK,False
632,Cena nie odpowiada wydajności,False
633,"Ten proszek do prania bardzo dobrze się myje, nie pachnie tak przenikliwie, a także nie jest tak drogi.",False
634,"Produkt ma bardzo przyjemny zapach, nie jest zbyt nachalny i zbyt intensywny. To sprawia, że pranie jest bardzo czyste, dobry stosunek jakości do ceny. Mój absolutnie ulubiony detergent.",False
635,"Pranie pachnie świeżo przez długi czas, a proszek można dobrze dozować samodzielnie.",False
636,"Kupuję seiz przez długi czas i jestem z niego bardzo zadowolony. Nie używam płynu do płukania tkanin, a mimo to pranie pachnie bardzo dobrze. Są też bardzo czyste.",False
637,Kupuję go co miesiąc tylko topowy produkt,False
638,Produkt spełnia moje oczekiwania. Zapach jest również dobry. Nie pachnie tak tanio.,False
639,Produkt spełnia moje oczekiwania. Pranie będzie czyste i pachnie bardzo dobrze i długotrwale.,False
640,"Kupowaliśmy już kilka razy, jesteśmy bardzo zadowoleni. Przyjemny zapach. Wolałbym opakowania kartonowe, ale DM i tak nie czyta tych recenzji.",False
641,Bardzo dobry detergent w najlepszej cenie. Bardzo dobra wydajność prania,False
642,"Wszystko zgodnie z oczekiwaniami, dobry stosunek wydajności ryżu, kup ponownie.",False
643,"Uwielbiam kolorowy detergent, wspaniały zapach i długotrwałą świeżość.",False
644,Pomimo niskiej dawki proszek jest bardzo skuteczny i zalecany,False
645,"Jesteśmy bardzo zadowoleni z produktu, będzie czysty i nie pachnie zbyt nachalnie",False
646,"Od lat mój proszek do prania z wyboru. Nie pachnie zbyt perfumowany, pranie jest czyste, dobre i łatwe do dozowania.",False
647,Bardzo dobra wydajność czyszczenia nawet w niskiej temperaturze. Przyjemny zapach,False
648,"Kupuj ten detergent wielokrotnie, ponieważ jest tani i dobry.",False
649,"Spełnił moje oczekiwania, bardzo przyjemny zapach bardzo przyjazny dla skóry",False
650,Używam go od lat i nie mam na co narzekać.,False
651,"Ten detergent pachnie bardzo przyjemnie, zapach utrzymuje się długo w ubraniach. Potrzebujesz go stosunkowo niewiele, aby wyprać ubrania, kolory są chronione i nie blakną.",False
652,"Niestety, nie toleruję wielu detergentów, ale toleruję je bardzo dobrze pomimo mojego neurodermit. Pranie pachnie super świeżo po praniu i robi to, co obiecuje!",False
653,Detergent pachnie świetnie i spełnia swoje zadanie.,False
654,Ubrania pachną przyjemnie po praniu.  Rekomenduj,False
655,"Świetna cena, jakość prania również dobra.  Zapach jest OK",False
656,"Od lat piorę się tym detergentem, ale ostatnio coraz częściej mamy stęchłe ubrania. Nie mamy tego z żadnym innym detergentem.",False
657,Dokładnie wyczyść pranie i jest bardzo dobrze tolerowane przez skórę. Zawsze to kupujemy,False
658,Używam tego detergentu od lat w ubraniach roboczych mojego męża. Są one zawsze bardzo czyste po praniu i ładnie pachną. Stosunek jakości do ceny jest optymalny,False
659,Jesteśmy bardzo zadowoleni z tego detergentu. Pranie jest ładne i czyste i pachnie bardzo dobrze. Nie ma na co narzekać,False
660,Dzięki prochowi pranie nabiera pięknych jasnych kolorów. Jest bardzo ekonomiczny i potrzebujesz niewielkiej ilości proszku do prania.,False
661,"Dobry detergent! Ale proszę, wróć do pudełka! Nie rozumiem, dlaczego przechodzisz z kartonu z powrotem na plastikowe opakowania!",False
662,"Super detergent, cena i efekt jest świetny, to mój standardowy detergent",False
663,"Detergent jest wysoce zalecany, nasz kolorowy płyn do prania pozostaje świeży.",False
664,"Uwielbiam zapach tego detergentu. Nie zbryla się, nie zapycha maszyny, a pranie staje się czyste nawet w niskich temperaturach i pachnie świeżo przez długi czas.",False
665,Jest dobrym detergentem. Czyści również moje ubrania sportowe.,False
666,"Niestety, jakiś czas temu zapach został zmieniony i nie na korzyść. Kiedyś bardziej mi się to podobało. Jaka szkoda.",True
667,"Proszek pachnie niesamowicie dobrze! Wszystkie plamy są usuwane, więc 5 punktów!",False
668,Od lat myjemy tylko nim bez płynu do płukania tkanin. Nadal jestem przekonany o wawchkrsft i zapachu. Kompatybilność ze skórą jest również świetna. Nie szkodzi naszemu dziecku.,False
669,"Moc prania i pielęgnacja proszku w kolorze dm są w porządku. Ale i tutaj bardzo brakuje wyczuwalnego zapachu. Niestety, nie ma uczucia ""świeżego prania"".... Ogólnie rzecz biorąc, producenci detergentów wydają się tutaj dużo oszczędzać, co jest bardzo denerwujące.",False
670,"Dobra wydajność czyszczenia, przyjemny zapach, dobry stosunek jakości do ceny",False
671,"Używam tego detergentu do kolorowego prania od 30 do 60 stopni, zapach jest przyjemny, efekt prania zadowalający. Oczywiście pomidory, tłuszcz i plamy owocowe nadal wymagają wstępnej obróbki.",False
672,Produkt ma super wydajność prania. Pranie pachnie dobrze i niezbyt nachalne. Ona również dobrze się czyści.,False
673,"Witam, wypróbowałem kilka pralek i dodałem inne dodatkowe płyny higieniczne i płyny do płukania tkanin do detergentu, ale pranie nadal śmierdzi po praniu, niestety nie ma znaczenia, ile używasz lub wkładasz do pralki, zawsze śmierdzi!",False
674,Moje pranie będzie czyste i świeże. Mogę utrzymać małą dawkę,False
675,"Dobry kolorowy detergent z dobrym efektem czyszczenia. Zapach jest raczej intensywnie świeży, ale nie nieprzyjemny. Nie mogę podzielić się negatywnymi opiniami.",False
676,"Świetny i dobry, nee bardzo dobry i tani, zawsze myj z denkmit lepiej niż drogie marki",False
677,"Tylko zalecane, ale proszę ponownie bez celulazyMyje czysto, pachnie dobrze, ale ze względu na zawartą w nim celulazę, bawełniane ubrania są z czasem rozcieńczane, proszę je zostawić",False
678,Jestem bardzo zadowolony z detergentu. Prawie wszystkie plamy wychodzą bez wstępnej obróbki. Niedrogie i indywidualnie dozowane.,False
679,Bardzo dobra wydajność prania. Dobry stosunek jakości do ceny.,False
680,"Przyjemny zapach i dobry efekt mycia, zalecane",False
681,"Świetny produkt, który pierze pranie zauważalnie czyste.",False
682,Kupuję ten detergent od wieków i jestem z niego bardzo zadowolony!,False
683,"Jesteśmy bardzo zadowoleni z wydajności, kupujemy ją wielokrotnie.",False
684,"Dlaczego zawsze ta celulaza, z czasem przerzedza ubrania, ubrania pękają szybciej, więc po prostu tego nie rozumiem, nie użyję detergentu z celulazą",False
685,Kupuję ten detergent od lat i jestem bardzo zadowolony ze stosunku jakości do ceny!,False
686,Używam produktu od lat i jestem z niego bardzo zadowolony. Miałem jednak problemy z nowymi wariantami zapachowymi. Zlepiają się razem i nie rozpuszczają się dobrze.,False
687,"Proszek do prania pierze nasze pranie naprawdę czysto. Wszyscy jesteśmy zachwyceni. Zapach jest przyjemny, nie tak nachalny. Trzymamy się tego.",False
688,"Ten detergent jest bardzo dobry. Bardzo dobra wydajność prania, a zapach jest również atrakcyjny! Po co kupować drogi detergent, skoro można dostać bardzo dobry detergent za niewielkie pieniądze! Kup to jeszcze raz i znowu!! Produkty Denk mit są świetne!",False
689,"Tanie ale nie tanie, myślę, że ma przyjemny ngerucj i pierze wszystko czysto, czy dostanie kolory będzie musiał pokazać z czasem",False
690,Absolutnie obrzydliwy smród! Bezgraniczna bezczelność sprzedawania czegoś takiego jako detergentu.,False
691,Pozostawia kolorowe pranie nadal ładne i kolorowe i nadal super moc czyszczenia. Umieść trochę proszku w maszynie Rozpocznij pranie,False
692,Produkt spełnia moje oczekiwania pod każdym względem i kupię ponownie!,False
693,"Pranie pachnie dobrze, ale nie za ostro. Będzie czysty, a kolor nie wyblaknie.",False
694,"Kupuję go regularnie. Robi to, co powinien. Brak pozostałości na praniu",False
695,"Koszulki zachowują swoje kolory, a efekt prania jest bardzo dobry nawet w niskich temperaturach",False
696,"Używamy detergentu barwiącego od wielu lat i jesteśmy bardzo zadowoleni. Tylko większa jednostka opakowania byłaby dobra, z dziećmi niestety potrzebujesz dużo detergentu.",False
697,Detergent pierze tak samo dobrze jak produkty markowe i jest dostępny w rozsądnej cenie dm,False
698,Jestem bardzo spokojny. Tolerancja jest również dobra. Nie kupiłbym żadnego innego detergentu,False
